position,cp,dtm,dtz,proven_depth
JFM2QBEQABEAASAAkABxAAAAAAAAAAAAd3dwd4q5DKgfAQ,-42,0,0,32798
JFM2QBEQABEAASAAAABxAAAJAAAAAAAAd3dwd4q5DKgfAQ,-42,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,34,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,114,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,30,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-36,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,94,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-32,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-12,0,0,32798
JFM2QhEQEBEAAQAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-123,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,21,0,0,32798
JFMGQhEQEBEAAQAAAAABAHAAAAAAAAAAd3B3d4q5nKgfAQ,-462,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,21,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,20,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,12,0,0,32798
JFMGQhEQEBEAAQAAAAABAAAAAAB4AAAAB3d3dwq5nKgfAQ,-481,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,40,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-26,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-102,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAAAAAAACAd3d3d4q5nKAfAQ,77,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAHcAAAAAd3dwAIq5nKgfAQ,-37,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-124,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAAABwd3dwB4q5nKgfAQ,-114,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-127,0,0,32798
JFMGQBEBABEAECAAAANxAAAHAAcAAAAAd3BwcIq5nKgfAQ,4,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-128,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAAcACAAAd3dwcAq5nKgfAQ,-134,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAAcAAAAAd3dweYq5DKgfAQ,-126,0,0,32798
JFMGQBEBABEAECAAAANxAAAAAAcAAAAAd3d7cIoJnKgfAQ,-41,0,0,32798
JFM2QBEBABEAECAAAABxAABwAAAAAAAAdwdwd4q5nKgfAQ,-103,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-99,0,0,32798
JFM2QBEBABEAECAAAABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,0,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-147,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAACAAAd3dwdwq5nKgfAQ,-151,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAAIAAd3dwd4q5nKAfAQ,-76,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAAAAAd3d4d4q5nKAfAQ,-46,0,0,32798
JFM2QBEBABEAECAAAABxAAAJAAAAAAAAd3dwd4q5DKgfAQ,0,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAkAAAd3dwd4q5DKgfAQ,0,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-95,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAsAAAAAd3dwd4oJnKgfAQ,76,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAAAALAAd3dwd4oJnKgfAQ,-19,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,34,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,22,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,135,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-7,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,32,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,55,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-12,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-1,0,0,32798
JFM2QhEBEBEAEAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-10,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,3,0,0,32798
JFMGQhEBEBEAEAAAAAABAHAAAAAAAAAAd3B3d4q5nKgfAQ,-467,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-7,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,22,0,0,32798
JFM2QhEBEBEAEAAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,25,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,14,0,0,32798
JFM2QhEBEBEAEAAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,20,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,16,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAIAAAAd3d3dwq5nKgfAQ,52,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-16,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-13,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAAAAAAACAd3d3d4q5nKAfAQ,50,0,0,32798
JFM2QhERABEAABAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,0,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,0,0,0,32798
JFM2QhERABEAABAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-13,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,47,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-85,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-44,0,0,32798
JFM2QhERABEAABAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-85,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,0,0,0,32798
JFM2QhERABEAABAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-42,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,19,0,0,32798
JFM2QhERABEAABAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,10,0,0,32798
JFM2QhERABEAABAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,18,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-23,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-85,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-57,0,0,32798
JFM2QhERABEAABAAAAABAAAAAAAAAACAd3d3d4q5nKAfAQ,10,0,0,32798
JFMGQBERABAAACABAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-133,0,0,32798
JFM2QBERABAAACABAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-224,0,0,32798
JFMGQBERABAAACABAANxAAAAAAcACAAAd3dwcAq5nKgfAQ,-204,0,0,32798
JFMGQBERABAAACABAANxAAAAAAcAAAAAd3dweYq5DKgfAQ,-134,0,0,32798
JFM2QBERABAAACABAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-111,0,0,32798
JFM2QBERABAAACABAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-185,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,-18,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,6,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,47,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-4,0,0,32798
JFM2QhEREBAAAAABAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-70,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,71,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-58,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,0,0,0,32798
JFM2QhEREBAAAAABAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-127,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,26,0,0,32798
JFM2QhEREBAAAAABAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-3,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-20,0,0,32798
JFM2QhEREBAAAAABAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,31,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,30,0,0,32798
JFM2QhEREBAAAAABAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,2,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-8,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-61,0,0,32798
JFM2QhEREBAAAAABAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-124,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAHcAAAAAd3dwAIq5nKgfAQ,-31,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-152,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-147,0,0,32798
JFM2QBERAAEAACAQAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-106,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAAcACAAAd3dwcAq5nKgfAQ,-143,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAAcAAAAAd3d5cIq5DKgfAQ,0,0,0,32798
JFMGQBERAAEAACAQAANxAAAAAAcAAAAAd3dweYq5DKgfAQ,-151,0,0,32798
JFM2QBERAAEAACAQAABxAABwAAAAAAAAdwdwd4q5nKgfAQ,-403,0,0,32798
JFM2QBERAAEAACAQAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-136,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,67,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,4,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-23,0,0,32798
JFM2QhEREAEAAAAQAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-16,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,19,0,0,32798
JFM2QhEREAEAAAAQAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-87,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,10,0,0,32798
JFM2QhEREAEAAAAQAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,11,0,0,32798
JFM2QhEREAEAAAAQAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,6,0,0,32798
JFM2QAERABEAACAAEABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,-104,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,36,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-30,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-88,0,0,32798
JFM2QgEREBEAAAAAEAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-142,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-122,0,0,32798
JFM2QgEREBEAAAAAEAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-182,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,-28,0,0,32798
JFMGQgEREBEAAAAAEAABAHAAAAAAAAAAd3B3d4q5nKgfAQ,-452,0,0,32798
JFM2QgEREBEAAAAAEAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-29,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-53,0,0,32798
JFM2QgEREBEAAAAAEAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,-9,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAABwAAAAB3d3d4q5nKgfAQ,-30,0,0,32798
JFMGQgEREBEAAAAAEAABAAAAAAB4AAAAB3d3dwq5nKgfAQ,-477,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-22,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-61,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAHcAAAAAd3dwAIq5nKgfAQ,34,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcAAABwd3dwAIq5nKgfAQ,-68,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAHAAAAAAd3dwB4q5nKgfAQ,99,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAABwd3dwB4q5nKgfAQ,-39,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-143,0,0,32798
JFMGQBEBABEAACAAABNxAAAHAAcAAAAAd3BwcIq5nKgfAQ,104,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcABwAAd3BwcIq5nKgfAQ,-15,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAAAAAAd3dwcIq5nKgfAQ,-228,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-65,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcACAAAd3dwcAq5nKgfAQ,-66,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcAAACAd3dwcIq5nKAfAQ,34,0,0,32798
JFMGQBEBABEAACAAABNxAAAJAAcAAAAAd3dwcIq5DKgfAQ,249,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcAAAAAd3dweYq5DKgfAQ,-70,0,0,32798
JFMGQBEBABEAACAAABNxAAAAAAcAAAAAd3d7cIoJnKgfAQ,26,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAAAHd3dwcIq5nKgfAQ,29,0,0,32798
JFM2QBEBABEAACAAABBxAAAAcAAAAAAAd3cAd4q5nKgfAQ,-247,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAHAAd3cAd4q5nKgfAQ,158,0,0,32798
JFM2QBEBABEAACAAABBxAABwAAAAAAAAdwdwd4q5nKgfAQ,-298,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-47,0,0,32798
JFM2QBEBABEAACAAABBxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,38,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAABwAAd3Bwd4q5nKgfAQ,20,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAABwAAAAB3dwd4q5nKgfAQ,101,0,0,32798
JFM2QBEBABEAACAAABBxAAcAAAAAAAAAcHdwd4q5nKgfAQ,65,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-112,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAIAAAAd3dwdwq5nKgfAQ,71,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAACAAAd3dwdwq5nKgfAQ,6,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAIAAd3dwd4q5nKAfAQ,-95,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAAAAd3d4d4q5nKAfAQ,17,0,0,32798
JFM2QBEBABEAACAAABBxAAAJAAAAAAAAd3dwd4q5DKgfAQ,138,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-85,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAAAALAAd3dwd4oJnKgfAQ,54,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAHAAAAAAd3d3B4q5nKgfAQ,108,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAABwd3d3B4q5nKgfAQ,64,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAcAAAAAd3d3cIq5nKgfAQ,180,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAAAHd3d3cIq5nKgfAQ,48,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAcAAAAAAAd3cHd4q5nKgfAQ,0,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAHAAd3cHd4q5nKgfAQ,148,0,0,32798
JFM2QhEBEBEAAAAAABABAAAABwAAAAAAd3dwd4q5nKgfAQ,-6,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAAcAd3dwd4q5nKgfAQ,44,0,0,32798
JFM2QhEBEBEAAAAAABABAABwAAAAAAAAdwd3d4q5nKgfAQ,-55,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAcAAAdwd3d4q5nKgfAQ,62,0,0,32798
JFM2QhEBEBEAAAAAABABAAAHAAAAAAAAd3B3d4q5nKgfAQ,9,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAABwAAd3B3d4q5nKgfAQ,29,0,0,32798
JFM2QhEBEBEAAAAAABABAHAAAAAAAAAAB3d3d4q5nKgfAQ,109,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAABwAAAAB3d3d4q5nKgfAQ,92,0,0,32798
JFM2QhEBEBEAAAAAABABAAcAAAAAAAAAcHd3d4q5nKgfAQ,88,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAHAAAAcHd3d4q5nKgfAQ,54,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAIAAAAd3d3dwq5nKgfAQ,99,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAACAAAd3d3dwq5nKgfAQ,45,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-75,0,0,32798
JFM2QhEBEBEAAAAAABABAAAAAAAAAACAd3d3d4q5nKAfAQ,133,0,0,32798
JFM2QhERAREAAAAAAAAQAAAAAAAAAAAAd3d3d4q5nKgfAQ,-26,0,0,32798
JFM2QBERABEAACAAAAARAAAAB3AAAAAAd3dwB4q5nKgfAQ,52,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAABwd3dwB4q5nKgfAQ,-33,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAHAAAAAAd3d3B4q5nKgfAQ,28,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAABwd3d3B4q5nKgfAQ,20,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAAAHd3dwcIq5nKgfAQ,2,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAcAAAAAd3d3cIq5nKgfAQ,54,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAAAHd3d3cIq5nKgfAQ,-16,0,0,32798
JFMGQhERABEAAAAAAAMRAAAAdwAAAAAAd3cAd4q5nKgfAQ,-30,0,0,32798
JFM2QBERABEAACAAAAARAAAAdwAAAAAAd3cAd4q5nKgfAQ,-41,0,0,32798
JFM2QhERABEAAAAAAAARAAAAcAAAAAAAd3cHd4q5nKgfAQ,-47,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAHAAd3cHd4q5nKgfAQ,72,0,0,32798
JAM2QhERBREAAAAAAAARAABwBwAAAAAAdwdwd4q5nKgfAQ,-118,0,0,32798
JAM2QhERABEAAFAAAAARAABwBwAAAAAAdwdwd4q5nKgfAQ,-189,0,0,32798
JAM2QhERABEAAAAAAAARAABwB1AAAAAAdwdwd4q5nKgfAQ,-277,0,0,32798
JFMGQhERABEAAAAAAAMRAABwBwAAAAAAdwdwd4q5nKgfAQ,-457,0,0,32798
JFM2QBERABEAACAAAAARAABwBwAAAAAAdwdwd4q5nKgfAQ,-19,0,0,32798
BFM2QhERABEAAgAAAAARAABwBwAAAAAAdwdwd4q5nKgfAQ,-104,0,0,32798
JAM2QhERABEAAFAAAAARAAAABwAAcAAAdwdwd4q5nKgfAQ,-34,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAAcAAAdwdwd4q5nKgfAQ,-43,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAcAAAdwdwd4q5nKgfAQ,-55,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAAcAAAdwdwd4q5nKgfAQ,-13,0,0,32798
JAM2QhERABEAAAAAAAARAAAHB1AAAAAAd3Bwd4q5nKgfAQ,-104,0,0,32798
JFMGQhERABEAAAAAAAMRAAAHBwAAAAAAd3Bwd4q5nKgfAQ,19,0,0,32798
JFM2QBERABEAACAAAAARAAAHBwAAAAAAd3Bwd4q5nKgfAQ,38,0,0,32798
BFM2QhERABEAAgAAAAARAAAHBwAAAAAAd3Bwd4q5nKgfAQ,30,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAABwAAd3Bwd4q5nKgfAQ,-90,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAABwAAd3Bwd4q5nKgfAQ,0,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAABwAAd3Bwd4q5nKgfAQ,-4,0,0,32798
JFM2QBERABEAACAAAAARAAcABwAAAAAAcHdwd4q5nKgfAQ,68,0,0,32798
JFM2QhERABEAAAAAAAARAAAABwAAAAAAd3dwd4q5nKgfAQ,-61,0,0,32798
JAM2QhERABEAAAAAAAARBQAJBwAAAAAAd3dwd4q5DKgfAQ,-120,0,0,32798
JAM2QhERABEAAAAAAAARAAAJB1AAAAAAd3dwd4q5DKgfAQ,-96,0,0,32798
JFMGQhERAxEAAAAAAAARAAAABwAACAAAd3dwdwq5nKgfAQ,-44,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAACAAAd3dwdwq5nKgfAQ,-58,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAAAIAAd3dwd4q5nKAfAQ,-130,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAAAACAd3dwd4q5nKAfAQ,28,0,0,32798
JFMGQhERABEAAAAAAAMRAAAJBwAAAAAAd3dwd4q5DKgfAQ,-77,0,0,32798
JFMGQhERABEAAAAAAAMRAAAABwAAAAAAd3d7d4oJnKgfAQ,9,0,0,32798
JFMGQhERABEAAAAAAAARADAABwAACAAAd3dwdwq5nKgfAQ,-124,0,0,32798
JFM2QBERAhEAAAAAAAARAAAABwAACAAAd3dwdwq5nKgfAQ,-93,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAIAAAAd3dwdwq5nKgfAQ,60,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAACAAAd3dwdwq5nKgfAQ,9,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAIAAd3dwd4q5nKAfAQ,-34,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAACAd3dwd4q5nKAfAQ,0,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAAAAd3d4d4q5nKAfAQ,-24,0,0,32798
JFM2QBERABEAACAAAAARAAAJBwAAAAAAd3dwd4q5DKgfAQ,22,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAkAAAd3dwd4q5DKgfAQ,122,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAAAAd3d5d4q5DKgfAQ,-31,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAALAAd3dwd4oJnKgfAQ,83,0,0,32798
JFM2QBERABEAACAAAAARAAAABwAAAAAAd3d7d4oJnKgfAQ,26,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAACAAAd3dwdwq5nKgfAQ,-81,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAAAIAAd3dwd4q5nKAfAQ,-28,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAAAACAd3dwd4q5nKAfAQ,90,0,0,32798
BFM2QhERABEAAgAAAAARAAAJBwAAAAAAd3dwd4q5DKgfAQ,-3,0,0,32798
BFM2QhERABEAAgAAAAARAAAABwAAALAAd3dwd4oJnKgfAQ,86,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAAcAd3dwd4q5nKgfAQ,-16,0,0,32798
JFM2QhERABEAAAAAAAARAABwAAAAAAAAdwd3d4q5nKgfAQ,-173,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAcAAAdwd3d4q5nKgfAQ,17,0,0,32798
JFM2QhERABEAAAAAAAARAAAHAAAAAAAAd3B3d4q5nKgfAQ,-17,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAABwAAd3B3d4q5nKgfAQ,-10,0,0,32798
JFM2QhERABEAAAAAAAARAHAAAAAAAAAAB3d3d4q5nKgfAQ,7,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAABwAAAAB3d3d4q5nKgfAQ,12,0,0,32798
JFM2QhERABEAAAAAAAARAAcAAAAAAAAAcHd3d4q5nKgfAQ,21,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAHAAAAcHd3d4q5nKgfAQ,4,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAACAAAd3d3dwq5nKgfAQ,-21,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAIAAd3d3d4q5nKAfAQ,-130,0,0,32798
JFM2QhERABEAAAAAAAARAAAAAAAAAACAd3d3d4q5nKAfAQ,-7,0,0,32798
JFM2QhEQABEAAQAAAAARAAAABwAAcAAAdwdwd4q5nKgfAQ,-111,0,0,32798
